Gender,Height,Weight,Index
male,74.09309741,217.7125313,1480
male,72.37867503,216.9383745,1481
male,68.41525159,190.1282136,1482
male,68.61092192,181.2305433,1483
male,65.05658853,173.4347623,1484
male,75.57243874,217.1180153,1485
male,70.34093646,199.1334267,1486
male,73.42450966,220.2076602,1487
male,73.27944485,209.228854,1488
male,65.35188896,172.5673814,1489
male,74.68636681,224.630424,1490
male,68.95528009,207.744486,1491
male,69.72685973,191.2117662,1492
male,66.93862649,175.9426067,1493
male,73.9953112,213.3715761,1494
male,70.53420182,181.8551974,1495
male,72.77160282,210.657667,1496
male,69.63316169,189.6515572,1497
male,69.75003243,204.179761,1498
male,66.66110311,184.4704428,1499
male,68.87542383,199.994622,1500
male,67.90180866,170.8467603,1501
male,71.97052605,211.5427845,1502
male,75.46499263,217.9710527,1503
male,63.66468751,160.125909,1504
male,69.10480344,184.9018923,1505
male,71.05277859,193.999617,1506
male,75.69861825,249.565628,1507
male,71.14078856,191.4417446,1508
male,69.92281015,197.2663792,1509
male,67.78060168,182.6115503,1510
male,67.98597514,185.687955,1511
male,70.76175245,198.6558215,1512
male,65.63599729,172.5390826,1513
male,73.85366268,217.886922,1514
male,71.79202206,197.4170144,1515
male,62.16896926,147.8596534,1516
male,64.80718895,158.0108425,1517
male,62.75801917,140.2666284,1518
male,69.0014984,191.2389456,1519
male,69.7190933,204.2170221,1520
male,67.55930056,171.1969842,1521
male,73.27818363,202.2790555,1522
male,69.77275692,197.9847661,1523
male,70.88614442,224.6951625,1524
male,67.52111716,188.4094262,1525
male,71.05214851,191.9802531,1526
male,70.37853898,207.7954078,1527
male,70.7986267,195.8758394,1528
male,69.44720978,190.4477008,1529
male,65.09066143,152.5247924,1530
male,72.61840852,207.1612333,1531
male,68.9686796,177.809028,1532
male,66.54078935,173.4743974,1533
male,75.81904028,230.9394542,1534
male,72.27951671,198.8365146,1535
male,66.85411068,180.5443766,1536
male,63.648144,160.8751088,1537
male,68.37997614,188.7755365,1538
male,69.6329393,200.5626132,1539
male,72.70460442,203.1921821,1540
male,73.73792828,208.1623839,1541
male,65.93443088,162.5496804,1542
male,66.62775023,160.1173714,1543
male,68.46982408,201.0860144,1544
male,73.45918414,211.7890079,1545
male,63.18364112,148.618674,1546
male,67.94057835,191.3306528,1547
male,74.70961248,207.243854,1548
male,64.63837415,172.5013209,1549
male,71.19831618,183.6372838,1550
male,67.39601985,180.659638,1551
male,67.36755359,170.4779465,1552
male,70.83715856,201.4034024,1553
male,68.51599909,192.1222427,1554
male,71.14104788,211.8160165,1555
male,67.19815896,185.7455901,1556
male,70.71675037,176.9550632,1557
male,69.18482947,201.1221901,1558
male,73.4461872,203.2405837,1559
male,71.6499171,200.6771639,1560
male,69.94498603,182.3462185,1561
male,74.6976372,209.3731259,1562
male,67.8676652,168.8175715,1563
male,71.69086893,188.6563354,1564
male,72.20088736,195.2755377,1565
male,68.09887366,173.8962369,1566
male,66.57488673,163.2412547,1567
male,70.19076916,181.320106,1568
male,76.45657808,239.5813894,1569
male,66.14169711,165.9974342,1570
male,65.92474109,152.9494884,1571
male,71.84804499,200.4134245,1572
male,69.11765738,197.4918021,1573
male,73.35843664,217.3895446,1574
male,69.05262823,194.6809018,1575
male,71.86584525,203.488801,1576
male,71.85748745,204.4226335,1577
male,60.79888561,128.390221,1578
male,69.04386662,181.377015,1579
male,68.30888615,188.8295918,1580
male,70.99273457,198.6367376,1581
male,71.94240892,198.9265131,1582
male,69.94155395,187.4036005,1583
male,71.91211901,204.7809105,1584
male,71.00788826,194.0806122,1585
male,72.28192835,205.9270992,1586
male,66.27613841,174.2097641,1587
male,68.24844296,183.4542292,1588
male,72.36749214,218.3945547,1589
male,67.49557515,175.2102975,1590
male,70.75219758,206.3783655,1591
male,71.66855705,189.3928413,1592
male,71.52296431,214.3024644,1593
male,66.07995899,175.5477079,1594
male,70.47416139,200.361282,1595
male,70.95044123,216.3411301,1596
male,66.62843544,159.4828288,1597
male,65.26460446,167.7558699,1598
male,69.72520733,182.4816869,1599
male,71.85372209,212.8146642,1600
male,66.96893592,169.3927971,1601
male,69.23076764,175.9115893,1602
male,65.25367085,174.9439778,1603
male,72.69525855,181.3253291,1604
male,72.81390651,188.9514741,1605
male,66.57751567,178.488157,1606
male,62.58697166,144.6414182,1607
male,67.76782003,164.1578901,1608
male,68.48270751,174.4555542,1609
male,67.72801739,169.458094,1610
male,76.61754594,255.8633265,1611
male,73.57529577,222.6861438,1612
male,67.65084421,167.8641366,1613
male,69.75483418,201.008548,1614
male,65.71059987,170.9006769,1615
male,68.76890241,172.9809468,1616
male,70.69889553,187.3681933,1617
male,69.20806784,184.9292931,1618
male,74.63382727,213.0690422,1619
male,70.35461686,202.0349553,1620
male,68.11567166,167.8807205,1621
male,71.0961131,210.8211943,1622
male,69.98313746,206.4144118,1623
male,65.27156257,156.5798027,1624
male,67.68008391,169.611562,1625
male,74.06743152,228.4074441,1626
male,68.75899269,172.0941985,1627
male,69.25237481,192.4088967,1628
male,68.80593452,174.2397082,1629
male,67.74549287,179.5542134,1630
male,71.47138723,192.9291071,1631
male,70.65523058,195.4418631,1632
male,68.36897984,187.9230525,1633
male,71.46975833,204.5957328,1634
male,69.37803726,212.0170256,1635
male,74.45849777,209.9487684,1636
male,72.27855615,196.7090246,1637
male,73.07418054,208.0580433,1638
male,68.10921459,176.2611905,1639
male,67.42796158,189.4042032,1640
male,70.82143149,194.327152,1641
male,67.24069882,176.7463054,1642
male,71.22362744,209.7335388,1643
male,65.79604992,158.4603238,1644
male,64.52084746,171.3034951,1645
male,67.47703124,180.2948206,1646
male,71.35662808,211.3956386,1647
male,68.17630646,190.1327254,1648
male,67.47309881,178.3657282,1649
male,65.65692057,163.1951164,1650
male,67.70035802,155.1625868,1651
male,62.20882862,130.8380738,1652
male,67.44508051,186.8388682,1653
male,69.57909023,194.0945611,1654
male,69.92624123,204.8756917,1655
male,68.8610815,199.2813114,1656
male,70.94349959,192.206151,1657
male,71.57472336,207.8169438,1658
male,66.50289891,161.7571761,1659
male,69.01116064,191.0267435,1660
male,68.06849494,171.0562905,1661
male,70.41995611,188.2429823,1662
male,71.22182822,200.7084673,1663
male,70.18570099,188.5293966,1664
male,66.48159749,165.5890975,1665
male,70.38920071,178.8513483,1666
male,68.84630982,174.8873671,1667
male,69.56662234,187.4689869,1668
male,69.21387398,201.5277531,1669
male,71.67843022,206.4017808,1670
male,68.50781491,200.8772795,1671
male,70.05933098,225.014368,1672
male,70.90374445,199.3623525,1673
male,67.11436084,170.7891625,1674
male,67.6284844,174.8654514,1675
male,70.98741332,214.7929926,1676
male,66.87851578,175.366252,1677
male,68.47745653,187.2053947,1678
male,66.26705648,163.6381507,1679
male,65.77401201,156.9680739,1680
male,64.4613459,158.9004343,1681
male,65.85496276,154.9653989,1682
male,69.9027564,177.7129666,1683
male,69.1344005,196.3303116,1684
male,70.48162382,194.1617823,1685
male,73.50736001,209.6980393,1686
male,72.31477541,194.891589,1687
male,73.74875102,203.9997028,1688
male,73.54118433,212.0303757,1689
male,63.09448322,154.8888953,1690
male,72.26708683,209.6333173,1691
male,71.11908757,174.5523441,1692
male,72.0057094,205.9619225,1693
male,66.70347964,189.4300286,1694
male,63.57141145,144.815032,1695
male,70.69801207,187.0184584,1696
male,75.68280791,232.104476,1697
male,68.16214653,183.2327118,1698
male,70.225252,191.7090668,1699
male,71.56525646,194.7218564,1700
male,71.6576596,204.4262556,1701
male,74.67043476,207.9080616,1702
male,66.80502561,174.3354906,1703
male,68.02456916,185.4048519,1704
male,68.21314448,168.1685042,1705
male,72.05959136,203.92588,1706
male,66.70498045,164.179486,1707
male,65.09963565,180.7937105,1708
male,68.22761459,174.7124319,1709
male,70.27758963,198.7285226,1710
male,68.99299407,166.7952092,1711
male,72.81763633,202.9480035,1712
male,70.48328834,190.5220374,1713
male,69.26513962,172.3003905,1714
male,66.1180621,181.0141079,1715
male,60.96672328,134.8228267,1716
male,66.08290844,169.617202,1717
male,69.33829795,198.3895491,1718
male,70.79634524,192.2931685,1719
male,64.84152823,161.1930514,1720
male,66.91489408,169.8824896,1721
male,71.19658688,191.6838425,1722
male,67.66042305,173.3847193,1723
male,68.49613344,182.1829921,1724
male,67.14018598,188.8484986,1725
male,68.03117231,176.6653529,1726
male,71.03061695,217.4909577,1727
male,65.62492094,168.0352354,1728
male,68.67903487,177.521933,1729
male,72.26420577,204.4161269,1730
male,69.80727521,217.1897415,1731
male,66.39812838,170.2174512,1732
male,67.59016823,174.0091522,1733
male,71.08909566,188.1160458,1734
male,65.81997755,172.746365,1735
male,68.56085411,186.4011012,1736
male,69.71864181,205.1493025,1737
male,72.05520702,205.676442,1738
male,67.65252997,180.8711377,1739
male,69.76287854,189.8283126,1740
male,66.91633531,175.2039346,1741
male,71.69388059,196.726282,1742
male,69.0340651,183.557049,1743
male,68.63976982,203.0058961,1744
male,68.2112871,190.5842005,1745
male,67.45627183,166.3906563,1746
male,68.16423277,191.8302347,1747
male,70.94683597,193.5063411,1748
male,70.68624745,194.9436551,1749
male,70.96758546,212.8263485,1750
male,74.60466805,249.9462832,1751
male,64.9485459,168.5341902,1752
male,67.39264099,174.0309543,1753
male,70.67451735,193.5591924,1754
male,71.70357731,207.1105722,1755
male,70.67820774,205.8172958,1756
male,70.47367765,199.356144,1757
male,68.42358649,178.6200332,1758
male,70.41808724,189.5794725,1759
male,71.67636717,200.206207,1760
male,67.90442161,165.7639258,1761
male,63.00618017,151.3505719,1762
male,66.80071892,174.9881905,1763
male,66.01759167,174.6121001,1764
male,64.90984533,166.2439226,1765
male,68.50326101,193.9820595,1766
male,70.02471448,189.9119646,1767
male,64.54897202,148.7874713,1768
male,72.46152792,223.3155102,1769
male,69.96391207,191.0654475,1770
male,69.31943753,172.4550996,1771
male,69.5732598,191.5471767,1772
male,69.67436795,192.0916777,1773
male,69.22921912,177.5926996,1774
male,64.44838768,162.6190973,1775
male,67.45120933,177.8459883,1776
male,73.49486112,214.819848,1777
male,70.96856341,204.4101633,1778
male,74.69552272,225.5123865,1779
male,68.18809667,190.2684255,1780
male,69.85602232,207.9166862,1781
male,67.197511,177.3135637,1782
male,67.8417924,192.741685,1783
male,70.87698711,218.2315386,1784
male,71.24311166,192.017261,1785
male,74.46298656,219.8129065,1786
male,69.55326838,183.7510973,1787
male,70.60702552,183.5773805,1788
male,67.94562981,183.7041775,1789
male,72.18599228,215.8686135,1790
male,68.07265309,177.5548634,1791
male,68.64032508,176.0119591,1792
male,68.82921624,200.3308195,1793
male,68.02018827,181.9867345,1794
male,73.63143058,215.5545587,1795
male,67.35327101,171.160452,1796
male,73.8418844,214.0325038,1797
male,66.35812083,170.0538326,1798
male,72.17355644,198.6850217,1799
male,71.40851816,205.6189565,1800
male,70.66886319,198.0235635,1801
male,65.83816921,164.9889856,1802
male,71.76579929,202.2305956,1803
male,70.86876641,201.9315351,1804
male,69.84381304,188.6862465,1805
male,70.40874857,198.7388741,1806
male,70.82560268,173.9635774,1807
male,66.67560706,183.4383373,1808
male,65.98696793,183.8309641,1809
male,68.52705806,170.8884308,1810
male,68.31206374,184.778848,1811
male,68.26284966,169.2250347,1812
male,66.47556185,197.6464093,1813
male,64.36248027,149.4575874,1814
male,68.77133617,174.33661,1815
male,72.43374602,200.0852325,1816
male,70.95200887,194.2886699,1817
male,72.50942559,206.7491709,1818
male,70.38183211,197.4315108,1819
male,72.33756922,216.7134777,1820
male,72.05664499,220.1345171,1821
male,70.03711499,175.9780798,1822
male,69.24254056,189.6278521,1823
male,64.36945333,154.0080914,1824
male,69.49493766,188.41922,1825
male,64.60809855,172.3159674,1826
male,71.41147486,210.4306105,1827
male,68.75379072,175.3679699,1828
male,67.51751984,157.9186188,1829
male,69.44033828,202.3082973,1830
male,66.53435218,176.1892785,1831
male,68.08994144,178.4530134,1832
male,68.01907816,174.2651629,1833
male,66.17479389,166.6806079,1834
male,70.80440883,196.2684623,1835
male,68.21250769,192.8151779,1836
male,70.69384087,199.9628571,1837
male,71.89704464,216.0530515,1838
male,71.27946177,209.9001307,1839
male,65.09903528,164.2584621,1840
male,66.48892899,173.3524558,1841
male,72.0219746,202.7466375,1842
male,68.36301257,179.9490893,1843
male,69.9221434,181.7318342,1844
male,73.18775885,201.2193177,1845
male,68.64407033,172.5485876,1846
male,69.80036002,184.2920655,1847
male,65.42070794,167.5520316,1848
male,68.78657402,175.8387974,1849
male,66.274408,158.3873105,1850
male,72.38756904,199.4468992,1851
male,68.03961633,174.3694764,1852
male,71.76036373,211.5616698,1853
male,70.92014453,196.8353004,1854
male,72.69562419,220.8663652,1855
male,71.08385997,207.5855821,1856
male,70.09134432,220.5234124,1857
male,71.61388605,210.0399245,1858
male,75.98117435,226.4740345,1859
male,71.29965637,199.2722748,1860
male,66.9168323,160.4322106,1861
male,71.11362477,202.9933107,1862
male,70.59838073,195.543445,1863
male,68.50818615,183.6472483,1864
male,63.84472157,147.8870155,1865
male,68.81943046,184.7185032,1866
male,67.09741797,187.0986004,1867
male,66.32659676,163.7471546,1868
male,70.02605946,200.9174543,1869
male,65.64191854,170.2141085,1870
male,67.2317042,186.2747971,1871
male,71.29393137,202.9447711,1872
male,69.46082632,202.9705011,1873
male,68.89701917,196.1362692,1874
male,69.61776378,180.506932,1875
male,69.13768335,188.6300736,1876
male,68.61211617,187.7391929,1877
male,64.82115564,158.8772736,1878
male,66.944999,171.1050044,1879
male,68.93958288,185.7787464,1880
male,64.03168839,157.8504266,1881
male,66.93307845,151.1991529,1882
male,69.74866358,195.2413161,1883
male,71.09427331,188.6813886,1884
male,73.04959537,218.711327,1885
male,74.34901306,206.0172853,1886
male,70.18487721,189.9158723,1887
male,71.52691556,212.2544283,1888
male,68.87912739,171.8504651,1889
male,67.6758559,179.2992321,1890
male,71.70111636,212.039012,1891
male,68.79205081,197.679446,1892
male,66.6869927,174.7392882,1893
male,73.0584631,195.592886,1894
male,73.54269461,206.1003672,1895
male,71.82777662,198.9735653,1896
male,76.47287987,246.2323213,1897
male,70.93325026,213.2449979,1898
male,72.43950075,230.2341099,1899
male,72.09919305,212.8456118,1900
male,68.22696925,192.4516764,1901
male,67.76009464,172.2164506,1902
male,61.76450938,135.5442014,1903
male,68.69498934,195.1158961,1904
male,71.4777451,214.980508,1905
male,71.65292552,207.0691249,1906
male,71.75147642,198.1190658,1907
male,72.16236709,207.8643173,1908
male,70.44802027,183.2389784,1909
male,68.25704702,185.6465964,1910
male,66.80278237,165.1101731,1911
male,67.45286184,160.0094086,1912
male,69.78150595,188.0708013,1913
male,67.44822369,174.3878691,1914
male,65.69282981,168.2325864,1915
male,61.79532636,135.8944475,1916
male,73.60836469,220.0337782,1917
male,64.18148293,169.800144,1918
male,69.32485803,193.2792655,1919
male,70.40472368,195.4227106,1920
male,63.05530147,157.4379016,1921
male,67.70487821,170.1364282,1922
male,77.44661995,232.6510789,1923
male,69.67461416,177.5980091,1924
male,71.17481376,185.212105,1925
male,67.97335037,185.0250567,1926
male,68.96188761,184.0257013,1927
male,74.8609076,225.2808194,1928
male,65.73577387,148.1405965,1929
male,67.44504068,162.8445191,1930
male,65.92282216,175.4240323,1931
male,67.66159283,172.0595559,1932
male,69.68548314,181.9367014,1933
male,71.32147602,192.9478736,1934
male,71.35821063,195.9370728,1935
male,65.28274066,163.9576346,1936
male,71.54249121,203.7834348,1937
male,67.06412395,178.5148196,1938
male,63.9016449,140.4347054,1939
male,71.16515427,194.0605842,1940
male,68.29955581,182.2333597,1941
male,68.79287754,179.0865294,1942
male,59.98186507,112.9029394,1943
male,68.36201272,188.7861666,1944
male,68.25856986,171.3503235,1945
male,75.00994433,221.4540891,1946
male,68.44619221,199.3828807,1947
male,64.98549836,159.1123104,1948
male,70.7152956,209.1614742,1949
male,74.43050131,228.3751789,1950
male,62.27340148,154.2806907,1951
male,66.90478234,164.3599627,1952
male,70.18999922,195.7178851,1953
male,71.077766,183.7270955,1954
male,76.11667468,240.6381035,1955
male,71.27670183,205.1761096,1956
male,69.34236641,197.2179398,1957
male,68.04679597,177.123991,1958
male,69.29593206,172.346493,1959
male,73.49120494,218.6737556,1960
male,66.32096748,167.2146255,1961
male,71.87325229,211.3227764,1962
male,67.30657484,172.0652212,1963
male,68.87855263,182.3090981,1964
male,70.78669502,194.6955725,1965
male,69.98440497,192.1441105,1966
male,67.65910955,171.7029461,1967
male,69.16246988,190.8490701,1968
male,69.21363249,205.6994606,1969
male,68.00062599,177.6018026,1970
male,66.36163569,153.3216862,1971
male,67.67141355,174.7245343,1972
male,67.78453796,198.3117562,1973
male,66.86303976,189.4091241,1974
male,70.86686943,199.6571752,1975
male,72.24472362,203.3698816,1976
male,67.60605862,180.2548158,1977
male,69.698448,197.052357,1978
male,68.06434894,188.3757463,1979
male,63.11825358,160.7567033,1980
male,70.50545687,187.1357502,1981
male,74.2979207,229.0943169,1982
male,66.51858876,167.0766424,1983
male,70.46566325,182.802806,1984
male,67.65327039,182.4812286,1985
male,68.32437947,183.2152093,1986
male,75.53321134,227.9452477,1987
male,65.4782668,164.4870988,1988
male,71.36589596,214.9987451,1989
male,72.17513685,203.963892,1990
male,67.41824071,166.5421432,1991
male,63.70326374,152.5711781,1992
male,72.08989925,210.1259588,1993
male,65.51362316,173.1788274,1994
male,64.01117262,151.1313144,1995
male,66.65949285,182.7465136,1996
male,72.61046888,216.590561,1997
male,67.00648013,197.7992998,1998
male,69.66711517,192.5588995,1999
male,65.0785235,174.7435096,2000
male,69.21820494,189.1995012,2001
male,67.24770259,188.0026669,2002
male,70.21494716,192.8774853,2003
male,67.17035935,186.9887403,2004
male,69.43764789,195.4473861,2005
male,70.69342426,184.9419493,2006
male,65.05718061,150.5808782,2007
male,68.37178369,188.4277984,2008
male,66.41641417,193.6010915,2009
male,71.11617663,202.6559193,2010
male,70.43386716,186.5502327,2011
male,67.75177607,188.4753203,2012
male,68.82198029,197.6167878,2013
male,72.6644055,219.8772978,2014
male,78.99874235,269.9896985,2015
male,67.17597236,176.4475043,2016
male,66.73559172,166.2519654,2017
male,67.04611688,160.1561156,2018
male,74.01300646,227.9405038,2019
male,65.19475139,154.7416927,2020
male,67.52710166,167.2095862,2021
male,67.7692942,170.2967629,2022
male,69.36005929,177.7424282,2023
male,69.43562471,178.3665548,2024
male,64.98108569,151.0138427,2025
male,68.03773355,175.4451381,2026
male,72.36522872,195.0138368,2027
male,70.13360612,202.9880554,2028
male,67.99520031,152.6228718,2029
male,67.04058976,188.6050995,2030
male,73.16407985,213.5094923,2031
male,70.57511154,194.7925404,2032
male,69.15777785,177.7239791,2033
male,73.98669002,217.5791623,2034
male,69.44639071,198.8278171,2035
male,69.47030447,183.2956063,2036
male,71.53180202,218.2032582,2037
male,72.28439692,207.5405132,2038
male,67.775743,174.0980119,2039
male,67.7998001,182.1932732,2040
male,71.03559542,214.475994,2041
male,68.395164,169.634399,2042
male,68.77498649,191.4764096,2043
male,71.23403578,200.7798984,2044
male,67.44841735,174.720312,2045
male,66.85671744,169.3758208,2046
male,66.18398071,171.5619069,2047
male,66.87490671,168.4496836,2048
male,68.59102121,178.9290427,2049
male,63.97866126,158.2074096,2050
male,66.48310643,169.6114736,2051
male,65.8693715,167.7682374,2052
male,69.21277722,188.9476254,2053
male,73.52231093,212.8660992,2054
male,65.19886332,147.3602703,2055
male,70.3362271,214.2258856,2056
male,69.76430086,196.0145851,2057
male,70.68039627,199.5086562,2058
male,67.91864565,183.5438014,2059
male,71.88350042,211.8517004,2060
male,71.12736087,175.5077614,2061
male,67.07793117,181.5264919,2062
male,68.02337428,169.7866967,2063
male,67.96813278,194.9534527,2064
male,66.87778335,186.8809599,2065
male,70.38808605,206.9027268,2066
male,73.56704626,219.4037726,2067
male,65.80655692,154.8776291,2068
male,70.56496693,180.4762871,2069
male,68.08592074,187.3104819,2070
male,77.4655691,252.5566894,2071
male,72.39351243,209.4209477,2072
male,65.43804252,178.446423,2073
male,65.9085274,168.221009,2074
male,75.62403135,241.2023301,2075
male,69.64340765,195.0337005,2076
male,69.7297502,205.2287064,2077
male,69.01064169,177.5868284,2078
male,69.01021935,208.5361952,2079
male,68.69817522,184.2166975,2080
male,70.41445819,185.157334,2081
male,67.88884253,169.2502309,2082
male,71.5224187,194.2642644,2083
male,67.83993094,166.1461086,2084
male,70.29338742,189.2492063,2085
male,70.82738258,197.9253539,2086
male,69.15689413,190.6955328,2087
male,74.14785747,211.237968,2088
male,69.39489622,192.7085029,2089
male,72.59766295,205.0955402,2090
male,69.32960288,180.3588433,2091
male,64.25974739,161.311622,2092
male,62.41843392,162.5416914,2093
male,66.22909563,156.6766747,2094
male,64.23730294,135.1717924,2095
male,72.08529953,210.6365238,2096
male,70.24836011,202.921364,2097
male,65.8281958,168.4212826,2098
male,75.20902198,227.5814318,2099
male,73.4628048,223.0701779,2100
male,66.62894612,174.8877865,2101
male,67.16447304,193.3923092,2102
male,67.99021188,188.1151124,2103
male,64.124767,152.8386498,2104
male,70.17695539,189.2068507,2105
male,69.52256705,173.9766588,2106
male,71.60881943,204.4884124,2107
male,68.27775927,182.2054201,2108
male,74.56460108,210.6878113,2109
male,72.63310674,208.0662569,2110
male,73.00609716,201.745667,2111
male,71.96054792,208.8150558,2112
male,69.2844188,189.9362491,2113
male,67.36206427,177.3750077,2114
male,67.28544641,179.0090833,2115
male,70.09411691,167.3014086,2116
male,64.33679259,175.6832761,2117
male,69.86888284,195.714693,2118
male,63.99289908,154.9631741,2119
male,66.69311562,185.3706202,2120
male,72.43516123,201.6148974,2121
male,69.67652822,211.7133851,2122
male,67.64198904,166.2634667,2123
male,68.41486506,188.997023,2124
male,72.0893613,200.4353273,2125
male,70.2450922,193.0120517,2126
male,71.37001282,205.5385013,2127
male,71.10345526,201.8494751,2128
male,69.37565771,196.2250857,2129
male,70.13694723,192.7821537,2130
male,67.28152686,174.974136,2131
male,70.74308255,201.1293822,2132
male,66.36754046,166.4018862,2133
male,67.22592983,177.3064747,2134
male,68.26964759,172.0773047,2135
male,68.17049466,178.7191052,2136
male,67.6727949,183.7399479,2137
male,66.4748368,168.897518,2138
male,76.56927352,229.8580951,2139
male,68.96353445,187.5195145,2140
male,72.44634816,196.6322394,2141
male,68.04146071,203.1615983,2142
male,66.71742172,181.8246867,2143
male,70.67291067,185.7598838,2144
male,71.472998,190.5523722,2145
male,71.58255465,207.924949,2146
male,67.42170287,181.1123491,2147
male,69.53359581,200.6778238,2148
male,70.76459833,188.7924569,2149
male,67.60266255,149.5671682,2150
male,71.2382799,205.3857099,2151
male,69.58211332,214.6060555,2152
male,73.36589132,216.6959926,2153
male,73.49841233,223.4132243,2154
male,69.40999469,187.0848888,2155
male,71.78788227,221.7025057,2156
male,67.59911559,168.8263792,2157
male,67.67104439,179.1872513,2158
male,68.59056272,182.0812286,2159
male,71.35273099,208.3370468,2160
male,67.93550704,207.6838649,2161
male,67.43804695,173.23066,2162
male,69.99428992,212.0569807,2163
male,68.51757854,187.9013748,2164
male,66.69267129,158.733412,2165
male,68.48130885,185.7658666,2166
male,73.98785452,200.5841857,2167
male,73.33410764,222.8661997,2168
male,72.56081617,208.6579459,2169
male,67.67514787,193.5865354,2170
male,69.93858695,204.1811869,2171
male,65.32533032,163.0551423,2172
male,68.16610633,197.1795704,2173
male,69.26275904,206.7335309,2174
male,70.03144065,197.6927564,2175
male,69.02891597,174.4799351,2176
male,69.14227294,175.8324466,2177
male,66.7821873,176.6119929,2178
male,69.45413595,194.8206675,2179
male,71.45613951,209.6777854,2180
male,70.35199759,187.8204731,2181
male,72.0881801,219.2966012,2182
male,69.25077579,176.2517449,2183
male,66.70032038,164.0342193,2184
male,68.07461976,176.9774255,2185
male,63.41516589,156.1292328,2186
male,67.42751473,177.1153317,2187
male,70.50979425,191.3571188,2188
male,68.66359393,184.2627962,2189
male,67.12613559,170.043605,2190
male,69.51460351,174.2150014,2191
male,59.93864965,141.4595789,2192
male,68.02526048,160.08529,2193
male,67.62447726,193.7697802,2194
male,69.66772402,216.7316335,2195
male,67.3500077,189.5838621,2196
male,67.24071567,181.6622367,2197
male,71.37918001,205.8724575,2198
male,68.70012441,186.8120606,2199
male,63.39934965,152.1305061,2200
male,72.21873615,198.3882652,2201
male,69.93227078,185.7873037,2202
male,64.48957485,166.704316,2203
male,71.58255151,192.7270363,2204
male,69.71193781,201.1528476,2205
male,69.96821619,188.7665057,2206
male,72.25407145,187.6121819,2207
male,71.79531868,204.2602588,2208
male,66.96490198,190.3735985,2209
male,68.26901426,196.8433339,2210
male,67.03592902,175.4521677,2211
male,65.74097213,178.1062667,2212
male,69.12305784,179.024645,2213
male,71.16322165,203.2794072,2214
male,68.20968309,174.3218287,2215
male,69.47322704,206.7443392,2216
male,68.14476095,181.2658248,2217
male,63.45886,165.7478288,2218
male,67.51135804,176.0854243,2219
male,65.93735194,160.4902892,2220
male,71.89374157,203.2208674,2221
male,64.80414049,165.6044904,2222
male,71.72961129,203.6212077,2223
male,65.70453903,173.058823,2224
male,72.85807963,216.0647453,2225
male,70.22277824,185.9450077,2226
male,65.56280415,162.5219156,2227
male,67.49701514,178.7869137,2228
male,64.82117138,166.7768379,2229
male,69.59877695,173.9221304,2230
male,67.67198445,182.0152255,2231
male,71.90659236,212.8760152,2232
male,66.45203849,174.9138167,2233
male,68.10600207,186.5825364,2234
male,65.07790189,165.3138068,2235
male,73.07197695,206.790142,2236
male,66.65652059,172.9379579,2237
male,66.93341356,183.0853756,2238
male,69.61299015,184.1984519,2239
male,69.10449851,183.4046858,2240
male,65.48267083,174.5290565,2241
male,64.72162222,150.6194572,2242
male,69.03049142,183.8520382,2243
male,62.94895103,154.0591255,2244
male,68.0034638,186.3699527,2245
male,67.52510551,180.0565494,2246
male,65.1939877,156.2861991,2247
male,69.77066855,169.749522,2248
male,74.88030802,236.360678,2249
male,67.67265267,169.810675,2250
male,70.48962054,188.798293,2251
male,64.48539029,159.3786296,2252
male,74.39745903,212.6361678,2253
male,65.09406453,165.862943,2254
male,71.41075432,189.2048025,2255
male,71.65152428,184.9818143,2256
male,67.00407627,190.5555924,2257
male,69.34647389,181.8515844,2258
male,68.53658272,181.2952565,2259
male,72.60769741,221.1755961,2260
male,68.23588615,186.7426541,2261
male,71.13669687,191.3172693,2262
male,68.32366764,183.5868604,2263
male,70.57332649,213.0598511,2264
male,69.03077173,183.7288808,2265
male,68.26658679,186.289793,2266
male,71.1706116,200.3566417,2267
male,70.32469964,199.0132685,2268
male,62.10864035,145.768216,2269
male,69.15511404,178.7517272,2270
male,64.25738938,158.0286206,2271
male,69.50932394,192.5942266,2272
male,73.5846783,215.7551046,2273
male,73.4053574,209.2607585,2274
male,66.16646523,174.1751766,2275
male,71.86027322,198.4071463,2276
male,68.58655387,187.2884789,2277
male,66.62273938,166.6317495,2278
male,70.28873874,192.7379267,2279
male,70.40231926,190.8280374,2280
male,73.48729547,209.9749585,2281
male,64.36013556,175.0851255,2282
male,67.77808173,182.1644323,2283
male,71.84327864,202.1529554,2284
male,68.91629283,192.6324027,2285
male,68.05540022,176.2496593,2286
male,63.77036299,161.0021152,2287
male,66.89123829,191.1029893,2288
male,68.78387283,187.6354638,2289
male,67.80360374,158.3472457,2290
male,63.2731515,143.2486718,2291
male,67.37831944,186.6770884,2292
male,64.06295219,166.6851125,2293
male,74.03459775,217.815798,2294
male,71.31765101,198.752471,2295
male,70.4094368,206.3469387,2296
male,69.5600329,187.4915007,2297
male,62.34671605,139.1966211,2298
male,71.35320878,209.3098801,2299
male,70.86880751,199.5086544,2300
male,63.75414887,156.4606329,2301
male,66.68582515,179.2976843,2302
male,67.05480339,169.8145254,2303
male,72.73859251,190.2827586,2304
male,63.47241419,141.0968249,2305
male,71.17058747,185.0517288,2306
male,64.4645503,157.3104807,2307
male,66.40871891,177.1464187,2308
